,0
10761,29
10762,28
10763,27
10764,26
10765,26
10766,26
10767,26
10768,26
10769,27
10770,27
10771,28
10772,28
10773,29
10774,29
10775,28
10776,29
10777,28
10778,28
10779,28
10780,28
10781,27
10782,27
10783,27
10784,27
10785,27
10786,24
10787,25
10788,25
10789,26
10790,26
10791,26
10792,27
10793,26
10794,26
10795,26
10796,26
10797,24
10798,24
10799,23
10800,23
10801,23
10802,23
10803,23
10804,24
10805,24
10806,24
10807,24
10808,23
10809,23
10810,25
10811,25
10812,25
10813,25
10814,25
10815,25
10816,25
10817,25
10818,25
10819,26
10820,26
10821,26
10822,26
10823,27
10824,26
10825,26
10826,22
10827,21
10828,16
10829,0
10830,0
10831,178
10832,178
10833,178
10834,178
10835,177
10836,177
10837,176
10838,175
10839,175
10840,175
10841,175
10842,174
10843,174
10844,174
10845,174
10846,174
10847,174
10848,174
10849,174
10850,175
10851,30
10852,30
10853,30
10854,32
10855,33
10856,34
10857,33
10858,33
10859,31
10860,29
10861,29
10862,29
10863,29
10864,31
10865,31
10866,31
10867,30
10868,31
10869,31
10870,31
10871,31
10872,31
10873,30
10874,30
10875,30
10876,30
10877,29
10878,28
10879,28
10880,28
10881,28
10882,28
10883,27
10884,28
10885,28
10886,27
10887,27
10888,27
10889,27
10890,27
10891,26
10892,27
10893,27
10894,28
10895,28
10896,28
10897,28
10898,28
10899,27
10900,27
10901,27
10902,26
10903,27
10904,27
10905,27
10906,27
10907,27
10908,27
10909,28
10910,29
10911,29
10912,29
10913,29
10914,29
10915,29
10916,29
10917,28
10918,27
10919,27
10920,27
10921,26
10922,26
10923,26
10924,27
10925,27
10926,28
10927,28
10928,28
10929,28
10930,29
10931,28
10932,28
10933,27
10934,27
10935,27
10936,25
10937,25
10938,26
10939,26
10940,27
10941,24
10942,24
10943,25
10944,25
10945,26
10946,26
10947,27
10948,27
10949,27
10950,27
10951,26
10952,24
10953,23
10954,23
10955,23
10956,23
10957,23
10958,23
10959,25
10960,26
10961,25
10962,25
10963,23
10964,24
10965,25
10966,25
10967,25
10968,25
10969,25
10970,25
10971,25
10972,25
10973,26
10974,26
10975,26
10976,26
10977,26
10978,27
10979,27
10980,27
10981,22
10982,21
10983,17
10984,3
10985,1
10986,179
10987,178
10988,178
10989,178
10990,177
10991,177
10992,176
10993,175
10994,175
10995,175
10996,175
10997,174
10998,174
10999,174
11000,174
11001,174
11002,174
11003,175
11004,175
11005,175
11006,31
11007,31
11008,31
11009,33
11010,34
11011,34
11012,33
11013,33
11014,31
11015,29
11016,29
11017,30
11018,31
11019,31
11020,31
11021,31
11022,30
11023,31
11024,31
11025,31
11026,31
11027,31
11028,30
11029,30
11030,30
11031,30
11032,30
11033,28
11034,28
11035,28
11036,28
11037,28
11038,27
11039,28
11040,28
11041,27
11042,27
11043,27
11044,27
11045,28
11046,26
11047,27
11048,28
11049,28
11050,29
11051,28
11052,27
11053,27
11054,27
11055,26
11056,26
11057,25
11058,26
11059,27
11060,27
11061,27
11062,27
11063,28
11064,28
11065,29
11066,30
11067,30
11068,30
11069,30
11070,30
11071,29
11072,28
11073,27
11074,26
11075,26
11076,26
11077,26
11078,26
11079,27
11080,27
11081,28
11082,28
11083,28
11084,28
11085,28
11086,28
11087,27
11088,27
11089,27
11090,26
11091,25
11092,25
11093,26
11094,26
11095,25
11096,24
11097,24
11098,24
11099,24
11100,25
11101,26
11102,26
11103,27
11104,27
11105,27
11106,26
11107,24
11108,23
11109,23
11110,23
11111,23
11112,23
11113,23
11114,25
11115,27
11116,26
11117,26
11118,24
11119,24
11120,25
11121,25
11122,25
11123,25
11124,25
11125,26
11126,26
11127,25
11128,26
11129,26
11130,26
11131,26
11132,26
11133,26
11134,27
11135,26
11136,23
11137,21
11138,18
11139,9
11140,2
11141,179
11142,178
11143,178
11144,177
11145,177
11146,177
11147,176
11148,175
11149,175
11150,175
11151,175
11152,175
11153,175
11154,174
11155,174
11156,174
11157,175
11158,175
11159,175
11160,175
11161,32
11162,32
11163,32
11164,33
11165,34
11166,34
11167,34
11168,33
11169,32
11170,30
11171,30
11172,30
11173,31
11174,31
11175,31
11176,31
11177,30
11178,31
11179,31
11180,31
11181,31
11182,31
11183,30
11184,30
11185,30
11186,30
11187,30
11188,30
11189,28
11190,28
11191,28
11192,28
11193,28
11194,28
11195,28
11196,27
11197,27
11198,27
11199,27
11200,28
11201,27
11202,27
11203,28
11204,28
11205,28
11206,27
11207,26
11208,27
11209,27
11210,26
11211,26
11212,25
11213,26
11214,27
11215,28
11216,28
11217,28
11218,28
11219,28
11220,29
11221,29
11222,30
11223,30
11224,30
11225,30
11226,28
11227,27
11228,27
11229,26
11230,26
11231,26
11232,26
11233,26
11234,27
11235,27
11236,28
11237,28
11238,28
11239,28
11240,28
11241,28
11242,26
11243,27
11244,26
11245,26
11246,25
11247,25
11248,25
11249,24
11250,23
11251,23
11252,23
11253,23
11254,25
11255,25
11256,26
11257,27
11258,27
11259,27
11260,27
11261,26
11262,24
11263,23
11264,23
11265,23
11266,23
11267,23
11268,23
11269,25
11270,27
11271,27
11272,26
11273,24
11274,24
11275,25
11276,26
11277,26
11278,26
11279,26
11280,26
11281,26
11282,25
11283,26
11284,26
11285,26
11286,26
11287,26
11288,26
11289,26
11290,26
11291,23
11292,21
11293,19
11294,10
11295,5
11296,0
11297,178
11298,178
11299,177
11300,176
11301,177
11302,178
11303,176
11304,175
11305,175
11306,175
11307,176
11308,175
11309,174
11310,174
11311,174
11312,175
11313,175
11314,175
11315,175
11316,33
11317,33
11318,33
11319,33
11320,33
11321,33
11322,33
11323,33
11324,32
11325,31
11326,31
11327,30
11328,31
11329,31
11330,31
11331,31
11332,30
11333,30
11334,30
11335,30
11336,30
11337,30
11338,31
11339,30
11340,30
11341,30
11342,30
11343,30
11344,30
11345,30
11346,29
11347,29
11348,28
11349,28
11350,28
11351,27
11352,27
11353,27
11354,27
11355,28
11356,27
11357,27
11358,27
11359,27
11360,27
11361,28
11362,28
11363,27
11364,27
11365,26
11366,25
11367,25
11368,26
11369,27
11370,28
11371,28
11372,28
11373,28
11374,28
11375,29
11376,30
11377,30
11378,30
11379,30
11380,29
11381,28
11382,26
11383,26
11384,26
11385,26
11386,26
11387,26
11388,26
11389,27
11390,27
11391,28
11392,28
11393,28
11394,28
11395,28
11396,28
11397,26
11398,26
11399,26
11400,26
11401,25
11402,25
11403,25
11404,23
11405,23
11406,24
11407,22
11408,23
11409,23
11410,24
11411,27
11412,27
11413,27
11414,27
11415,27
11416,26
11417,25
11418,23
11419,23
11420,23
11421,23
11422,24
11423,23
11424,26
11425,28
11426,28
11427,27
11428,25
11429,24
11430,27
11431,27
11432,27
11433,27
11434,27
11435,26
11436,26
11437,26
11438,26
11439,26
11440,26
11441,26
11442,26
11443,26
11444,26
11445,25
11446,23
11447,22
11448,19
11449,13
11450,5
11451,0
11452,178
11453,178
11454,178
11455,178
11456,177
11457,178
11458,177
11459,177
11460,177
11461,177
11462,177
11463,175
11464,174
11465,174
11466,174
11467,175
11468,175
11469,175
11470,175
11471,33
11472,33
11473,33
11474,33
11475,33
11476,33
11477,33
11478,33
11479,32
11480,31
11481,31
11482,30
11483,31
11484,30
11485,29
11486,30
11487,30
11488,30
11489,30
11490,30
11491,30
11492,30
11493,31
11494,30
11495,30
11496,30
11497,30
11498,30
11499,30
11500,30
11501,30
11502,30
11503,30
11504,29
11505,29
11506,28
11507,28
11508,27
11509,27
11510,27
11511,27
11512,27
11513,27
11514,27
11515,27
11516,27
11517,28
11518,28
11519,27
11520,26
11521,26
11522,25
11523,26
11524,27
11525,29
11526,29
11527,29
11528,29
11529,29
11530,29
11531,30
11532,30
11533,30
11534,30
11535,29
11536,27
11537,26
11538,26
11539,26
11540,26
11541,26
11542,26
11543,26
11544,27
11545,28
11546,28
11547,28
11548,28
11549,28
11550,28
11551,28
11552,26
11553,26
11554,26
11555,26
11556,25
11557,25
11558,24
11559,22
11560,22
11561,24
11562,24
11563,23
11564,24
11565,25
11566,27
11567,28
11568,28
11569,27
11570,27
11571,27
11572,26
11573,24
11574,23
11575,24
11576,24
11577,24
11578,24
11579,26
11580,29
11581,29
11582,28
11583,25
11584,24
11585,27
11586,27
11587,28
11588,28
11589,28
11590,27
11591,26
11592,26
11593,26
11594,26
11595,26
11596,26
11597,26
11598,26
11599,26
11600,25
11601,23
11602,22
11603,20
11604,14
11605,5
11606,3
11607,0
11608,0
11609,0
11610,179
11611,179
11612,178
11613,178
11614,177
11615,176
11616,177
11617,176
11618,176
11619,174
11620,173
11621,173
11622,175
11623,175
11624,175
11625,175
11626,32
11627,33
11628,33
11629,33
11630,33
11631,33
11632,33
11633,32
11634,32
11635,31
11636,31
11637,30
11638,31
11639,30
11640,29
11641,30
11642,30
11643,30
11644,30
11645,30
11646,30
11647,30
11648,31
11649,30
11650,30
11651,30
11652,30
11653,30
11654,30
11655,30
11656,30
11657,30
11658,29
11659,29
11660,29
11661,28
11662,28
11663,27
11664,27
11665,27
11666,27
11667,27
11668,27
11669,28
11670,28
11671,28
11672,28
11673,28
11674,28
11675,27
11676,27
11677,26
11678,26
11679,27
11680,28
11681,29
11682,29
11683,29
11684,29
11685,29
11686,30
11687,30
11688,30
11689,30
11690,29
11691,27
11692,26
11693,26
11694,26
11695,26
11696,26
11697,26
11698,27
11699,26
11700,28
11701,28
11702,28
11703,28
11704,28
11705,28
11706,28
11707,26
11708,25
11709,26
11710,26
11711,25
11712,24
11713,24
11714,23
11715,22
11716,23
11717,24
11718,23
11719,24
11720,26
11721,27
11722,28
11723,28
11724,28
11725,27
11726,27
11727,26
11728,24
11729,24
11730,24
11731,24
11732,25
11733,24
11734,26
11735,29
11736,29
11737,29
11738,26
11739,25
11740,26
11741,27
11742,27
11743,27
11744,27
11745,27
11746,27
11747,26
11748,26
11749,26
11750,26
11751,26
11752,26
11753,26
11754,26
11755,25
11756,24
11757,23
11758,22
11759,17
11760,7
11761,3
11762,0
11763,0
11764,0
11765,179
11766,179
11767,179
11768,178
11769,177
11770,177
11771,177
11772,176
11773,176
11774,174
11775,174
11776,173
11777,175
11778,176
11779,176
11780,176
11781,32
11782,32
11783,32
11784,32
11785,32
11786,32
11787,32
11788,32
11789,32
11790,31
11791,31
11792,30
11793,30
11794,29
11795,29
11796,29
11797,30
11798,30
11799,30
11800,30
11801,30
11802,30
11803,31
11804,30
11805,30
11806,30
11807,30
11808,30
11809,30
11810,30
11811,30
11812,30
11813,29
11814,29
11815,29
11816,28
11817,28
11818,27
11819,27
11820,27
11821,27
11822,27
11823,28
11824,28
11825,28
11826,28
11827,28
11828,29
11829,29
11830,27
11831,27
11832,27
11833,27
11834,28
11835,28
11836,29
11837,30
11838,30
11839,29
11840,28
11841,29
11842,30
11843,30
11844,29
11845,28
11846,27
11847,26
11848,26
11849,26
11850,26
11851,27
11852,27
11853,27
11854,27
11855,28
11856,29
11857,29
11858,29
11859,29
11860,29
11861,28
11862,26
11863,25
11864,26
11865,26
11866,26
11867,26
11868,24
11869,23
11870,24
11871,23
11872,24
11873,24
11874,25
11875,26
11876,27
11877,28
11878,28
11879,28
11880,28
11881,27
11882,26
11883,25
11884,24
11885,24
11886,25
11887,25
11888,25
11889,27
11890,29
11891,29
11892,29
11893,26
11894,25
11895,26
11896,26
11897,27
11898,27
11899,27
11900,27
11901,27
11902,26
11903,26
11904,26
11905,26
11906,26
11907,26
11908,26
11909,26
11910,25
11911,25
11912,24
11913,23
11914,21
11915,14
11916,6
11917,5
11918,1
11919,1
11920,0
11921,179
11922,179
11923,178
11924,178
11925,177
11926,178
11927,177
11928,177
11929,175
11930,175
11931,175
11932,178
11933,178
11934,178
11935,178
11936,32
11937,32
11938,32
11939,32
11940,32
11941,32
11942,31
11943,31
11944,31
11945,31
11946,31
11947,30
11948,30
11949,29
11950,29
11951,29
11952,29
11953,29
11954,29
11955,29
11956,29
11957,30
11958,30
11959,30
11960,30
11961,30
11962,29
11963,29
11964,30
11965,30
11966,30
11967,30
11968,29
11969,29
11970,29
11971,28
11972,28
11973,28
11974,28
11975,27
11976,27
11977,27
11978,27
11979,28
11980,28
11981,28
11982,28
11983,29
11984,29
11985,28
11986,27
11987,27
11988,27
11989,27
11990,28
11991,29
11992,30
11993,30
11994,29
11995,27
11996,29
11997,30
11998,30
11999,29
12000,28
12001,27
12002,27
12003,27
12004,27
12005,27
12006,27
12007,27
12008,27
12009,27
12010,28
12011,29
12012,29
12013,28
12014,28
12015,28
12016,27
12017,26
12018,26
12019,26
12020,26
12021,27
12022,26
12023,26
12024,25
12025,25
12026,24
12027,25
12028,25
12029,26
12030,27
12031,27
12032,28
12033,28
12034,28
12035,28
12036,27
12037,27
12038,26
12039,25
12040,25
12041,26
12042,26
12043,25
12044,27
12045,28
12046,28
12047,28
12048,26
12049,26
12050,26
12051,26
12052,27
12053,27
12054,27
12055,27
12056,27
12057,26
12058,26
12059,26
12060,26
12061,26
12062,26
12063,26
12064,26
12065,25
12066,25
12067,26
12068,25
12069,22
12070,17
12071,8
12072,4
12073,1
12074,0
12075,0
12076,179
12077,179
12078,179
12079,179
12080,178
12081,178
12082,177
12083,177
12084,175
12085,175
12086,175
12087,178
12088,0
12089,1
12090,2
12091,31
12092,31
12093,31
12094,31
12095,31
12096,31
12097,31
12098,30
12099,31
12100,31
12101,30
12102,29
12103,29
12104,28
12105,29
12106,29
12107,29
12108,29
12109,29
12110,29
12111,29
12112,30
12113,30
12114,30
12115,30
12116,30
12117,29
12118,29
12119,30
12120,30
12121,30
12122,30
12123,29
12124,29
12125,29
12126,29
12127,29
12128,28
12129,28
12130,28
12131,27
12132,27
12133,27
12134,28
12135,28
12136,28
12137,28
12138,29
12139,29
12140,29
12141,27
12142,27
12143,27
12144,27
12145,27
12146,28
12147,29
12148,29
12149,29
12150,28
12151,29
12152,30
12153,30
12154,30
12155,29
12156,28
12157,27
12158,27
12159,27
12160,27
12161,27
12162,27
12163,27
12164,28
12165,28
12166,29
12167,29
12168,29
12169,28
12170,28
12171,28
12172,26
12173,26
12174,25
12175,25
12176,27
12177,27
12178,27
12179,26
12180,26
12181,26
12182,26
12183,26
12184,27
12185,29
12186,29
12187,28
12188,28
12189,28
12190,28
12191,28
12192,27
12193,26
12194,25
12195,25
12196,26
12197,26
12198,26
12199,26
12200,27
12201,28
12202,27
12203,26
12204,26
12205,26
12206,26
12207,27
12208,27
12209,27
12210,27
12211,27
12212,26
12213,26
12214,26
12215,26
12216,26
12217,26
12218,26
12219,26
12220,25
12221,26
12222,26
12223,25
12224,23
12225,18
12226,10
12227,4
12228,1
12229,179
12230,179
12231,179
12232,0
12233,0
12234,178
12235,178
12236,178
12237,177
12238,177
12239,175
12240,175
12241,176
12242,179
12243,2
12244,4
12245,5
12246,31
12247,31
12248,31
12249,31
12250,31
12251,29
12252,30
12253,30
12254,31
12255,30
12256,29
12257,29
12258,28
12259,29
12260,30
12261,31
12262,31
12263,31
12264,31
12265,31
12266,31
12267,30
12268,30
12269,29
12270,29
12271,30
12272,29
12273,29
12274,30
12275,30
12276,30
12277,30
12278,29
12279,29
12280,29
12281,29
12282,29
12283,29
12284,29
12285,28
12286,28
12287,28
12288,28
12289,28
12290,28
12291,28
12292,28
12293,29
12294,29
12295,29
12296,27
12297,27
12298,27
12299,27
12300,27
12301,28
12302,28
12303,28
12304,28
12305,29
12306,30
12307,30
12308,31
12309,30
12310,29
12311,28
12312,27
12313,26
12314,27
12315,27
12316,27
12317,27
12318,27
12319,27
12320,28
12321,28
12322,28
12323,28
12324,27
12325,27
12326,27
12327,27
12328,26
12329,25
12330,25
12331,27
12332,27
12333,27
12334,28
12335,27
12336,26
12337,26
12338,26
12339,28
12340,30
12341,29
12342,28
12343,28
12344,28
12345,28
12346,28
12347,27
12348,26
12349,25
12350,25
12351,26
12352,26
12353,26
12354,26
12355,27
12356,27
12357,27
12358,27
12359,27
12360,27
12361,27
12362,27
12363,27
12364,27
12365,27
12366,27
12367,26
12368,26
12369,26
12370,26
12371,26
12372,26
12373,26
12374,26
12375,25
12376,26
12377,26
12378,26
12379,24
12380,20
12381,10
12382,4
12383,1
12384,178
12385,178
12386,0
12387,0
12388,179
12389,178
12390,178
12391,178
12392,176
12393,176
12394,177
12395,177
12396,177
12397,1
12398,5
12399,6
12400,6
12401,30
12402,30
12403,30
12404,30
12405,30
12406,29
12407,30
12408,30
12409,31
12410,30
12411,30
12412,29
12413,29
12414,31
12415,31
12416,31
12417,30
12418,30
12419,30
12420,30
12421,30
12422,28
12423,29
12424,29
12425,28
12426,28
12427,29
12428,29
12429,29
12430,29
12431,29
12432,29
12433,29
12434,29
12435,29
12436,29
12437,29
12438,29
12439,29
12440,29
12441,28
12442,28
12443,28
12444,28
12445,28
12446,28
12447,28
12448,29
12449,29
12450,29
12451,27
12452,27
12453,27
12454,27
12455,27
12456,28
12457,28
12458,28
12459,28
12460,28
12461,29
12462,30
12463,31
12464,30
12465,29
12466,28
12467,27
12468,26
12469,27
12470,27
12471,27
12472,27
12473,27
12474,27
12475,28
12476,28
12477,28
12478,28
12479,27
12480,27
12481,27
12482,27
12483,26
12484,25
12485,25
12486,27
12487,27
12488,27
12489,29
12490,28
12491,27
12492,26
12493,27
12494,28
12495,30
12496,29
12497,29
12498,28
12499,28
12500,28
12501,28
12502,27
12503,27
12504,26
12505,26
12506,26
12507,26
12508,26
12509,26
12510,27
12511,28
12512,27
12513,27
12514,27
12515,27
12516,27
12517,27
12518,26
12519,26
12520,27
12521,27
12522,27
12523,27
12524,26
12525,26
12526,26
12527,26
12528,26
12529,26
12530,25
12531,26
12532,27
12533,26
12534,25
12535,21
12536,14
12537,7
12538,1
12539,178
12540,179
12541,3
12542,179
12543,179
12544,179
12545,179
12546,177
12547,178
12548,178
12549,178
12550,178
12551,179
12552,2
12553,7
12554,8
12555,8
12556,30
12557,30
12558,30
12559,30
12560,30
12561,29
12562,30
12563,30
12564,31
12565,31
12566,31
12567,29
12568,29
12569,31
12570,31
12571,31
12572,31
12573,31
12574,31
12575,31
12576,30
12577,28
12578,27
12579,27
12580,27
12581,28
12582,28
12583,29
12584,29
12585,29
12586,29
12587,29
12588,29
12589,29
12590,29
12591,29
12592,29
12593,29
12594,29
12595,29
12596,28
12597,28
12598,28
12599,28
12600,28
12601,29
12602,29
12603,29
12604,29
12605,29
12606,27
12607,27
12608,27
12609,27
12610,27
12611,28
12612,28
12613,28
12614,28
12615,28
12616,29
12617,29
12618,31
12619,31
12620,29
12621,29
12622,29
12623,28
12624,28
12625,28
12626,28
12627,27
12628,27
12629,27
12630,27
12631,27
12632,27
12633,27
12634,27
12635,27
12636,27
12637,26
12638,26
12639,25
12640,26
12641,27
12642,27
12643,28
12644,29
12645,29
12646,28
12647,28
12648,28
12649,28
12650,30
12651,29
12652,29
12653,29
12654,28
12655,28
12656,28
12657,27
12658,26
12659,26
12660,26
12661,26
12662,25
12663,26
12664,26
12665,26
12666,27
12667,27
12668,27
12669,27
12670,27
12671,27
12672,27
12673,26
12674,26
12675,26
12676,27
12677,27
12678,27
12679,27
12680,26
12681,26
12682,26
12683,26
12684,26
12685,25
12686,26
12687,27
12688,26
12689,26
12690,22
12691,16
12692,6
12693,0
12694,0
12695,0
12696,3
12697,178
12698,179
12699,179
12700,179
12701,177
12702,177
12703,176
12704,177
12705,178
12706,0
12707,4
12708,8
12709,8
12710,8
12711,30
12712,30
12713,30
12714,30
12715,29
12716,29
12717,30
12718,30
12719,31
12720,31
12721,31
12722,29
12723,29
12724,31
12725,31
12726,31
12727,30
12728,30
12729,30
12730,30
12731,29
12732,28
12733,27
12734,27
12735,27
12736,28
12737,28
12738,29
12739,29
12740,29
12741,30
12742,30
12743,29
12744,30
12745,29
12746,30
12747,30
12748,29
12749,29
12750,29
12751,28
12752,28
12753,28
12754,28
12755,28
12756,28
12757,28
12758,28
12759,29
12760,29
12761,27
12762,27
12763,27
12764,27
12765,26
12766,28
12767,28
12768,28
12769,28
12770,28
12771,29
12772,29
12773,30
12774,30
12775,30
12776,29
12777,28
12778,28
12779,28
12780,28
12781,28
12782,27
12783,27
12784,26
12785,26
12786,26
12787,26
12788,26
12789,26
12790,26
12791,26
12792,26
12793,24
12794,25
12795,25
12796,26
12797,27
12798,28
12799,29
12800,29
12801,28
12802,28
12803,29
12804,28
12805,30
12806,30
12807,29
12808,29
12809,28
12810,28
12811,27
12812,27
12813,26
12814,26
12815,26
12816,26
12817,25
12818,25
12819,26
12820,26
12821,28
12822,28
12823,28
12824,28
12825,28
12826,27
12827,27
12828,26
12829,26
12830,26
12831,27
12832,27
12833,27
12834,27
12835,27
12836,26
12837,26
12838,26
12839,26
12840,26
12841,27
12842,27
12843,26
12844,26
12845,22
12846,16
12847,7
12848,0
12849,0
12850,0
12851,3
12852,178
12853,178
12854,179
12855,179
12856,178
12857,177
12858,177
12859,177
12860,179
12861,1
12862,4
12863,7
12864,8
12865,8
12866,30
12867,30
12868,30
12869,29
12870,29
12871,28
12872,29
12873,29
12874,30
12875,30
12876,31
12877,31
12878,30
12879,31
12880,31
12881,31
12882,31
12883,31
12884,31
12885,31
12886,31
12887,29
12888,28
12889,27
12890,27
12891,28
12892,29
12893,29
12894,29
12895,30
12896,29
12897,30
12898,30
12899,30
12900,29
12901,30
12902,30
12903,29
12904,29
12905,29
12906,28
12907,28
12908,28
12909,28
12910,28
12911,28
12912,28
12913,29
12914,29
12915,28
12916,27
12917,27
12918,27
12919,27
12920,26
12921,28
12922,28
12923,28
12924,28
12925,28
12926,29
12927,29
12928,29
12929,30
12930,30
12931,29
12932,29
12933,29
12934,28
12935,28
12936,27
12937,27
12938,27
12939,26
12940,26
12941,26
12942,26
12943,26
12944,26
12945,26
12946,26
12947,25
12948,24
12949,24
12950,25
12951,26
12952,27
12953,28
12954,30
12955,30
12956,28
12957,29
12958,29
12959,29
12960,29
12961,30
12962,30
12963,29
12964,29
12965,28
12966,28
12967,27
12968,26
12969,26
12970,26
12971,26
12972,25
12973,25
12974,26
12975,26
12976,28
12977,28
12978,28
12979,28
12980,28
12981,27
12982,27
12983,26
12984,26
12985,26
12986,27
12987,27
12988,27
12989,27
12990,27
12991,26
12992,26
12993,26
12994,26
12995,25
12996,26
12997,27
12998,27
12999,26
13000,24
13001,19
13002,9
13003,0
13004,0
13005,0
13006,3
13007,178
13008,178
13009,178
13010,179
13011,178
13012,177
13013,176
13014,178
13015,179
13016,0
13017,2
13018,6
13019,7
13020,8
13021,30
13022,29
13023,29
13024,29
13025,28
13026,27
13027,28
13028,29
13029,30
13030,31
13031,31
13032,31
13033,31
13034,31
13035,31
13036,32
13037,31
13038,31
13039,31
13040,31
13041,31
13042,31
13043,29
13044,28
13045,28
13046,28
13047,29
13048,30
13049,30
13050,30
13051,30
13052,30
13053,30
13054,30
13055,29
13056,30
13057,30
13058,29
13059,29
13060,29
13061,29
13062,29
13063,28
13064,28
13065,28
13066,29
13067,29
13068,29
13069,28
13070,28
13071,27
13072,27
13073,27
13074,27
13075,26
13076,27
13077,28
13078,28
13079,28
13080,28
13081,29
13082,29
13083,29
13084,29
13085,29
13086,28
13087,28
13088,28
13089,28
13090,28
13091,27
13092,27
13093,26
13094,26
13095,25
13096,26
13097,26
13098,26
13099,26
13100,26
13101,26
13102,25
13103,25
13104,25
13105,25
13106,25
13107,26
13108,28
13109,29
13110,29
13111,29
13112,29
13113,29
13114,29
13115,29
13116,29
13117,29
13118,29
13119,29
13120,28
13121,28
13122,27
13123,26
13124,26
13125,26
13126,26
13127,26
13128,25
13129,26
13130,26
13131,28
13132,28
13133,28
13134,28
13135,28
13136,28
13137,27
13138,26
13139,26
13140,26
13141,27
13142,27
13143,27
13144,27
13145,27
